order_id;order_date;ship_date;ship_mode;customer_id;sales_rep;location_id;product_id;sales;quantity;discount;profit;order_serial_id
CA-2016-105018;2016-11-28;2016-12-02;Standard Class;SK-19990;Organic;6824,Fairfield;OFF-BI-10001890;7.16;2;0.0;3.44;186
CA-2014-123260;2014-08-26;2014-08-30;Standard Class;FM-14290;Organic;90032,Los Angeles;TEC-AC-10002323;176.8;8;0.0;22.98;187
CA-2016-157000;2016-07-16;2016-07-22;Standard Class;AM-10360;Stella Given;75051,Grand Prairie;OFF-ST-10001328;37.22;3;0.2;3.72;188
CA-2016-157000;2016-07-16;2016-07-22;Standard Class;AM-10360;Erica Jones;75051,Grand Prairie;OFF-PA-10001950;20.02;3;0.2;6.26;189
CA-2015-102281;2015-10-12;2015-10-14;First Class;MP-17470;Organic;10035,New York City;FUR-BO-10002613;899.14;4;0.2;112.39;190
CA-2015-102281;2015-10-12;2015-10-14;First Class;MP-17470;Organic;10035,New York City;TEC-PH-10001552;71.76;6;0.0;20.09;191
CA-2015-102281;2015-10-12;2015-10-14;First Class;MP-17470;Organic;10035,New York City;OFF-PA-10000061;51.84;8;0.0;24.88;192
CA-2015-102281;2015-10-12;2015-10-14;First Class;MP-17470;Organic;10035,New York City;FUR-BO-10002545;626.35;3;0.2;46.98;193
CA-2015-102281;2015-10-12;2015-10-14;First Class;MP-17470;Organic;10035,New York City;OFF-AR-10003514;19.9;5;0.0;6.57;194
CA-2015-131457;2015-10-31;2015-11-06;Standard Class;MZ-17515;Abigail Thompson;92374,Redlands;OFF-EN-10001509;14.28;7;0.0;6.71;195
CA-2014-140004;2014-03-21;2014-03-25;Standard Class;CB-12025;Organic;45011,Hamilton;OFF-AR-10004685;7.41;2;0.2;1.2;196
CA-2014-140004;2014-03-21;2014-03-25;Standard Class;CB-12025;Organic;45011,Hamilton;OFF-AR-10004027;6.05;3;0.2;1.59;197
CA-2017-107720;2017-11-06;2017-11-13;Standard Class;VM-21685;Thompson Crawford;7090,Westfield;OFF-ST-10001414;46.26;3;0.0;12.03;198
US-2017-124303;2017-07-06;2017-07-13;Standard Class;FH-14365;Anne Wu;19120,Philadelphia;OFF-BI-10000343;2.95;2;0.7;-2.26;199
US-2017-124303;2017-07-06;2017-07-13;Standard Class;FH-14365;Anne Wu;19120,Philadelphia;OFF-PA-10002749;16.06;3;0.2;5.82;200
CA-2017-105074;2017-06-24;2017-06-29;Standard Class;MB-17305;Organic;44312,Akron;OFF-PA-10002666;21.74;3;0.2;6.8;201
CA-2014-133690;2014-08-03;2014-08-05;First Class;BS-11755;Organic;80219,Denver;FUR-TA-10004289;218.75;2;0.5;-161.88;202
CA-2014-133690;2014-08-03;2014-08-05;First Class;BS-11755;Organic;80219,Denver;OFF-AP-10003622;2.6;1;0.2;0.29;203
US-2017-116701;2017-12-17;2017-12-21;Second Class;LC-17140;Organic;75220,Dallas;OFF-AP-10003217;66.28;2;0.8;-178.97;204
CA-2017-126382;2017-06-03;2017-06-07;Standard Class;HK-14890;Mary Gerrard;37064,Franklin;FUR-FU-10002960;35.17;7;0.2;9.67;205
CA-2017-108329;2017-12-09;2017-12-14;Standard Class;LE-16810;Organic;90604,Whittier;TEC-PH-10001918;444.77;4;0.2;44.48;206
CA-2017-135860;2017-12-01;2017-12-07;Standard Class;JH-15985;Organic;48601,Saginaw;OFF-ST-10000642;83.92;4;0.0;5.87;207
CA-2017-135860;2017-12-01;2017-12-07;Standard Class;JH-15985;Organic;48601,Saginaw;TEC-PH-10001700;131.98;2;0.0;35.63;208
CA-2017-135860;2017-12-01;2017-12-07;Standard Class;JH-15985;Organic;48601,Saginaw;OFF-BI-10003274;15.92;4;0.0;7.48;209
CA-2017-135860;2017-12-01;2017-12-07;Standard Class;JH-15985;Organic;48601,Saginaw;OFF-FA-10000134;52.29;9;0.0;16.21;210
CA-2017-135860;2017-12-01;2017-12-07;Standard Class;JH-15985;Organic;48601,Saginaw;OFF-ST-10001522;91.99;1;0.0;3.68;211
CA-2015-101007;2015-02-09;2015-02-13;Second Class;MS-17980;Jessica Smith;75220,Dallas;TEC-AC-10001266;20.8;2;0.2;6.5;212
CA-2015-146262;2015-01-02;2015-01-09;Standard Class;VW-21775;Jessica Smith;44256,Medina;OFF-LA-10004544;23.68;2;0.2;8.88;213
CA-2015-146262;2015-01-02;2015-01-09;Standard Class;VW-21775;Alan Ray;44256,Medina;FUR-BO-10004695;452.45;5;0.5;-244.32;214
CA-2015-146262;2015-01-02;2015-01-09;Standard Class;VW-21775;Stella Given;44256,Medina;TEC-PH-10002844;62.98;3;0.4;-14.7;215
CA-2015-146262;2015-01-02;2015-01-09;Standard Class;VW-21775;Abigail Thompson;44256,Medina;TEC-MA-10000864;1188.0;9;0.7;-950.4;216
CA-2015-146262;2015-01-02;2015-01-09;Standard Class;VW-21775;Stella Given;44256,Medina;TEC-AC-10000109;89.58;2;0.2;4.48;217
CA-2016-130162;2016-10-28;2016-11-01;Standard Class;JH-15910;Organic;90032,Los Angeles;OFF-ST-10001328;93.06;6;0.0;26.06;218
CA-2016-130162;2016-10-28;2016-11-01;Standard Class;JH-15910;Organic;90032,Los Angeles;TEC-PH-10002563;302.38;3;0.2;22.68;219
CA-2015-169397;2015-12-24;2015-12-27;First Class;JB-15925;Organic;43017,Dublin;OFF-FA-10000585;5.58;2;0.2;1.81;220
CA-2015-169397;2015-12-24;2015-12-27;First Class;JB-15925;Organic;43017,Dublin;OFF-PA-10004000;22.7;6;0.2;8.23;221
CA-2015-169397;2015-12-24;2015-12-27;First Class;JB-15925;Organic;43017,Dublin;OFF-BI-10002852;19.78;4;0.7;-13.84;222
CA-2015-169397;2015-12-24;2015-12-27;First Class;JB-15925;Organic;43017,Dublin;FUR-FU-10000087;72.7;4;0.2;19.08;223
CA-2015-169397;2015-12-24;2015-12-27;First Class;JB-15925;Organic;43017,Dublin;TEC-MA-10001148;479.99;4;0.7;-383.99;224
CA-2015-169397;2015-12-24;2015-12-27;First Class;JB-15925;Organic;43017,Dublin;OFF-AR-10001958;27.17;2;0.2;2.72;225
CA-2015-163055;2015-08-09;2015-08-16;Standard Class;DS-13180;Thompson Crawford;48227,Detroit;OFF-AR-10001026;2.2;1;0.0;0.97;226
CA-2015-163055;2015-08-09;2015-08-16;Standard Class;DS-13180;Jimmy Grey;48227,Detroit;FUR-TA-10003748;622.45;5;0.0;136.94;227
CA-2015-163055;2015-08-09;2015-08-16;Standard Class;DS-13180;Sheila Stones;48227,Detroit;OFF-ST-10002485;21.98;1;0.0;0.22;228
US-2015-145436;2015-02-28;2015-03-04;Standard Class;VD-21670;Organic;38401,Columbia;FUR-CH-10004860;161.57;2;0.2;-28.27;229
US-2015-145436;2015-02-28;2015-03-04;Standard Class;VD-21670;Organic;38401,Columbia;FUR-CH-10004477;389.7;8;0.2;43.84;230
US-2014-156216;2014-09-13;2014-09-17;Standard Class;EA-14035;Daniel Gates;28205,Charlotte;OFF-BI-10001679;18.65;7;0.7;-12.43;231
US-2017-100930;2017-04-07;2017-04-12;Standard Class;CS-12400;Organic;33614,Tampa;FUR-TA-10001705;233.86;2;0.45;-102.05;232
US-2017-100930;2017-04-07;2017-04-12;Standard Class;CS-12400;Organic;33614,Tampa;FUR-TA-10003473;620.61;3;0.45;-248.25;233
US-2017-100930;2017-04-07;2017-04-12;Standard Class;CS-12400;Organic;33614,Tampa;OFF-BI-10001679;5.33;2;0.7;-3.55;234
US-2017-100930;2017-04-07;2017-04-12;Standard Class;CS-12400;Organic;33614,Tampa;FUR-FU-10004017;258.07;3;0.2;0.0;235
US-2017-100930;2017-04-07;2017-04-12;Standard Class;CS-12400;Erica Jones;33614,Tampa;TEC-AC-10003832;617.98;3;0.2;-7.72;236
CA-2017-160514;2017-11-12;2017-11-16;Standard Class;DB-13120;Daniel Gates;95051,Santa Clara;OFF-PA-10002479;10.56;2;0.0;4.75;237
CA-2016-157749;2016-06-04;2016-06-09;Second Class;KL-16645;Organic;60610,Chicago;OFF-PA-10003349;25.92;5;0.2;9.4;238
CA-2016-157749;2016-06-04;2016-06-09;Second Class;KL-16645;Organic;60610,Chicago;FUR-FU-10000576;419.68;5;0.6;-356.73;239
CA-2016-157749;2016-06-04;2016-06-09;Second Class;KL-16645;Organic;60610,Chicago;FUR-FU-10004351;11.69;3;0.6;-4.68;240
CA-2016-157749;2016-06-04;2016-06-09;Second Class;KL-16645;Organic;60610,Chicago;TEC-PH-10000011;31.98;2;0.2;11.19;241
CA-2016-157749;2016-06-04;2016-06-09;Second Class;KL-16645;Organic;60610,Chicago;FUR-TA-10002607;177.23;5;0.5;-120.51;242
CA-2016-157749;2016-06-04;2016-06-09;Second Class;KL-16645;Organic;60610,Chicago;FUR-FU-10002505;4.04;3;0.6;-2.83;243
CA-2016-157749;2016-06-04;2016-06-09;Second Class;KL-16645;Organic;60610,Chicago;OFF-AR-10004685;7.41;2;0.2;1.2;244
CA-2014-131926;2014-06-01;2014-06-06;Second Class;DW-13480;Organic;55044,Lakeville;FUR-CH-10004063;2001.86;7;0.0;580.54;245
CA-2014-131926;2014-06-01;2014-06-06;Second Class;DW-13480;Organic;55044,Lakeville;OFF-ST-10002276;166.72;2;0.0;41.68;246
CA-2014-131926;2014-06-01;2014-06-06;Second Class;DW-13480;Organic;55044,Lakeville;OFF-PA-10004082;47.88;6;0.0;23.94;247
CA-2014-131926;2014-06-01;2014-06-06;Second Class;DW-13480;Organic;55044,Lakeville;OFF-AP-10002945;1503.25;5;0.0;496.07;248
CA-2014-131926;2014-06-01;2014-06-06;Second Class;DW-13480;Jimmy Grey;55044,Lakeville;OFF-PA-10000061;25.92;4;0.0;12.44;249
CA-2016-154739;2016-12-10;2016-12-15;Second Class;LH-17155;Organic;94109,San Francisco;FUR-CH-10002965;321.57;2;0.2;28.14;250
CA-2016-145625;2016-09-11;2016-09-17;Standard Class;KC-16540;Organic;92037,San Diego;OFF-PA-10004569;7.61;1;0.0;3.58;251
CA-2016-145625;2016-09-11;2016-09-17;Standard Class;KC-16540;Organic;92037,San Diego;TEC-AC-10003832;3347.37;13;0.0;636.0;252
CA-2016-146941;2016-12-10;2016-12-13;First Class;DL-13315;Organic;10024,New York City;OFF-ST-10001228;80.58;6;0.0;22.56;253
CA-2016-146941;2016-12-10;2016-12-13;First Class;DL-13315;Organic;10024,New York City;OFF-EN-10003296;361.92;4;0.0;162.86;254
US-2015-159982;2015-11-28;2015-12-04;Standard Class;DR-12880;Anne Wu;60623,Chicago;FUR-FU-10002505;12.13;9;0.6;-8.49;255
US-2015-159982;2015-11-28;2015-12-04;Standard Class;DR-12880;Daniel Gates;60623,Chicago;OFF-ST-10004804;82.37;2;0.2;-19.56;256
US-2015-159982;2015-11-28;2015-12-04;Standard Class;DR-12880;Steve Pepple;60623,Chicago;OFF-ST-10001590;53.92;5;0.2;4.04;257
US-2015-159982;2015-11-28;2015-12-04;Standard Class;DR-12880;Daniel Gates;60623,Chicago;TEC-PH-10001580;647.9;6;0.2;56.69;258
CA-2017-163139;2017-12-01;2017-12-03;Second Class;CC-12670;Organic;10009,New York City;TEC-AC-10000290;20.37;3;0.0;6.93;259
CA-2017-163139;2017-12-01;2017-12-03;Second Class;CC-12670;Organic;10009,New York City;OFF-ST-10002790;221.55;3;0.0;6.65;260
CA-2017-163139;2017-12-01;2017-12-03;Second Class;CC-12670;Organic;10009,New York City;OFF-BI-10003460;17.52;5;0.2;6.13;261
US-2017-155299;2017-06-08;2017-06-12;Standard Class;Dl-13600;Jimmy Grey;77506,Pasadena;OFF-AP-10002203;1.62;2;0.8;-4.47;262
US-2014-106992;2014-09-19;2014-09-21;Second Class;SB-20290;Steve Pepple;77036,Houston;TEC-MA-10000822;3059.98;3;0.4;-510.0;263
US-2014-106992;2014-09-19;2014-09-21;Second Class;SB-20290;Abigail Thompson;77036,Houston;TEC-MA-10003353;2519.96;7;0.4;-252.0;264
CA-2016-125318;2016-06-06;2016-06-13;Standard Class;RC-19825;Organic;60610,Chicago;TEC-PH-10001433;328.22;4;0.2;28.72;265
CA-2015-155040;2015-11-10;2015-11-15;Standard Class;AH-10210;Organic;94513,Brentwood;TEC-AC-10004469;79.9;2;0.0;35.16;266
CA-2017-136826;2017-06-16;2017-06-20;Standard Class;CB-12535;Steve Pepple;27514,Chapel Hill;OFF-AR-10003602;14.02;3;0.2;4.73;267
CA-2016-111010;2016-01-22;2016-01-28;Standard Class;PG-18895;Organic;7960,Morristown;OFF-FA-10003472;7.56;6;0.0;0.3;268
US-2017-145366;2017-12-09;2017-12-13;Standard Class;CA-12310;Mary Gerrard;45231,Cincinnati;OFF-ST-10004180;37.21;1;0.2;-7.44;269
US-2017-145366;2017-12-09;2017-12-13;Standard Class;CA-12310;Jimmy Grey;45231,Cincinnati;OFF-EN-10004386;57.58;3;0.2;21.59;270
CA-2017-163979;2017-12-28;2018-01-02;Second Class;KH-16690;Jessica Smith;94110,San Francisco;OFF-ST-10003208;725.84;4;0.0;210.49;271
CA-2015-155334;2015-07-30;2015-07-31;First Class;HA-14920;Organic;94109,San Francisco;TEC-AC-10003628;209.93;7;0.0;92.37;272
CA-2015-155334;2015-07-30;2015-07-31;First Class;HA-14920;Organic;94109,San Francisco;FUR-FU-10003274;5.28;3;0.0;2.32;273
CA-2015-155334;2015-07-30;2015-07-31;First Class;HA-14920;Organic;94109,San Francisco;OFF-BI-10002557;10.92;3;0.2;4.1;274
CA-2017-118136;2017-09-16;2017-09-17;First Class;BB-10990;Erica Jones;90301,Inglewood;OFF-PA-10002615;8.82;2;0.0;4.06;275
CA-2017-118136;2017-09-16;2017-09-17;First Class;BB-10990;Morris Garcia;90301,Inglewood;OFF-AR-10001427;5.98;1;0.0;1.55;276
CA-2017-132976;2017-10-13;2017-10-17;Standard Class;AG-10495;Sheila Stones;19140,Philadelphia;OFF-PA-10000673;11.65;2;0.2;4.08;277
CA-2017-132976;2017-10-13;2017-10-17;Standard Class;AG-10495;Sheila Stones;19140,Philadelphia;OFF-PA-10004470;18.18;4;0.2;5.91;278
CA-2017-132976;2017-10-13;2017-10-17;Standard Class;AG-10495;Jessica Smith;19140,Philadelphia;OFF-ST-10000876;59.71;6;0.2;5.97;279
CA-2017-132976;2017-10-13;2017-10-17;Standard Class;AG-10495;Stella Given;19140,Philadelphia;OFF-LA-10002043;24.84;3;0.2;8.69;280
US-2015-161991;2015-09-26;2015-09-28;Second Class;SC-20725;Organic;77070,Houston;OFF-BI-10004967;2.08;5;0.8;-3.43;281
US-2015-161991;2015-09-26;2015-09-28;Second Class;SC-20725;Organic;77070,Houston;TEC-PH-10001760;1114.4;7;0.2;376.11;282
CA-2015-130890;2015-11-02;2015-11-06;Standard Class;JO-15280;Organic;90004,Los Angeles;FUR-TA-10002903;1038.84;5;0.2;51.94;283
CA-2015-130883;2015-09-26;2015-10-02;Standard Class;TB-21520;Organic;97206,Portland;OFF-PA-10000474;141.76;5;0.2;47.84;284
CA-2015-130883;2015-09-26;2015-10-02;Standard Class;TB-21520;Organic;97206,Portland;TEC-AC-10001956;239.8;5;0.2;47.96;285
CA-2015-130883;2015-09-26;2015-10-02;Standard Class;TB-21520;Organic;97206,Portland;OFF-PA-10004100;31.1;6;0.2;10.89;286
CA-2016-112697;2016-12-18;2016-12-20;Second Class;AH-10195;Alan Ray;33319,Tamarac;OFF-BI-10000778;254.06;7;0.7;-169.37;287
CA-2016-112697;2016-12-18;2016-12-20;Second Class;AH-10195;Stella Given;33319,Tamarac;OFF-AP-10002684;194.53;2;0.2;24.32;288
CA-2016-112697;2016-12-18;2016-12-20;Second Class;AH-10195;Abigail Thompson;33319,Tamarac;OFF-SU-10000646;961.48;5;0.2;-204.31;289
CA-2016-110772;2016-11-20;2016-11-24;Second Class;NZ-18565;Organic;43229,Columbus;OFF-FA-10002983;19.1;7;0.2;6.68;290
CA-2016-110772;2016-11-20;2016-11-24;Second Class;NZ-18565;Organic;43229,Columbus;OFF-LA-10004689;18.5;8;0.2;6.24;291
CA-2016-110772;2016-11-20;2016-11-24;Second Class;NZ-18565;Organic;43229,Columbus;TEC-AC-10002001;255.98;2;0.2;54.4;292
CA-2016-110772;2016-11-20;2016-11-24;Second Class;NZ-18565;Jessica Smith;43229,Columbus;FUR-BO-10004709;86.97;3;0.5;-48.7;293
CA-2014-111451;2014-12-26;2014-12-28;First Class;KL-16555;Daniel Gates;80906,Colorado Springs;FUR-FU-10004091;300.42;8;0.2;78.86;294
CA-2014-111451;2014-12-26;2014-12-28;First Class;KL-16555;Erica Jones;80906,Colorado Springs;FUR-CH-10001891;230.35;3;0.2;20.16;295
CA-2014-111451;2014-12-26;2014-12-28;First Class;KL-16555;Steve Pepple;80906,Colorado Springs;FUR-FU-10002918;218.35;3;0.2;-24.56;296
CA-2014-111451;2014-12-26;2014-12-28;First Class;KL-16555;Anne Wu;80906,Colorado Springs;OFF-BI-10004593;78.6;5;0.7;-62.88;297
CA-2014-111451;2014-12-26;2014-12-28;First Class;KL-16555;Sheila Stones;80906,Colorado Springs;OFF-FA-10004854;27.55;3;0.2;9.3;298
CA-2016-142545;2016-10-28;2016-11-03;Standard Class;JD-15895;Steve Pepple;7109,Belleville;OFF-PA-10002105;32.4;5;0.0;15.55;299
CA-2016-142545;2016-10-28;2016-11-03;Standard Class;JD-15895;Abigail Thompson;7109,Belleville;OFF-ST-10002756;1082.48;8;0.0;10.82;300
CA-2016-142545;2016-10-28;2016-11-03;Standard Class;JD-15895;Steve Pepple;7109,Belleville;OFF-PA-10004243;56.91;3;0.0;27.32;301
CA-2016-142545;2016-10-28;2016-11-03;Standard Class;JD-15895;Jimmy Grey;7109,Belleville;FUR-FU-10001861;77.6;4;0.0;38.02;302
CA-2016-142545;2016-10-28;2016-11-03;Standard Class;JD-15895;Jimmy Grey;7109,Belleville;OFF-BI-10002706;14.28;1;0.0;6.57;303
US-2017-152380;2017-11-19;2017-11-23;Standard Class;JH-15910;Organic;60623,Chicago;FUR-TA-10002533;219.08;3;0.5;-131.45;304
CA-2015-144253;2015-05-04;2015-05-09;Second Class;AS-10225;Alan Ray;10024,New York City;FUR-FU-10002671;26.8;2;0.0;12.86;305
CA-2014-130960;2014-12-30;2015-01-04;Standard Class;KB-16600;Steve Pepple;48180,Taylor;OFF-AR-10003651;9.84;3;0.0;2.85;306
CA-2014-111003;2014-06-01;2014-06-06;Standard Class;CR-12625;Organic;8701,Lakewood;OFF-BI-10001072;45.48;3;0.0;20.92;307
CA-2014-111003;2014-06-01;2014-06-06;Standard Class;CR-12625;Organic;8701,Lakewood;OFF-AR-10002135;289.2;6;0.0;83.87;308
CA-2017-126774;2017-04-15;2017-04-17;First Class;SH-20395;Organic;22204,Arlington;OFF-AR-10002804;4.89;1;0.0;2.0;309
CA-2016-142902;2016-09-12;2016-09-14;Second Class;BP-11185;Erica Jones;80004,Arvada;FUR-FU-10001918;15.14;4;0.2;3.59;310
CA-2016-142902;2016-09-12;2016-09-14;Second Class;BP-11185;Daniel Gates;80004,Arvada;FUR-CH-10004086;466.77;2;0.2;52.51;311
CA-2016-142902;2016-09-12;2016-09-14;Second Class;BP-11185;Daniel Gates;80004,Arvada;FUR-FU-10001756;15.23;1;0.2;1.71;312
CA-2016-142902;2016-09-12;2016-09-14;Second Class;BP-11185;Steve Pepple;80004,Arvada;OFF-LA-10000634;6.26;3;0.2;2.04;313
CA-2014-120887;2014-09-27;2014-10-03;Standard Class;TS-21205;Alan Ray;7601,Hackensack;FUR-FU-10001588;87.54;3;0.0;37.64;314
CA-2014-167850;2014-08-09;2014-08-16;Standard Class;AG-10525;Morris Garcia;33710,Saint Petersburg;TEC-PH-10002398;178.38;2;0.2;22.3;315
CA-2014-167850;2014-08-09;2014-08-16;Standard Class;AG-10525;Stella Given;33710,Saint Petersburg;OFF-PA-10001937;15.55;3;0.2;5.44;316
CA-2014-164259;2014-12-28;2014-12-30;First Class;SP-20860;Steve Pepple;19143,Philadelphia;OFF-AR-10003373;99.14;4;0.2;8.67;317
CA-2014-164973;2014-11-04;2014-11-09;Standard Class;NM-18445;Mary Gerrard;10024,New York City;FUR-CH-10002602;135.88;1;0.1;24.16;318
CA-2014-164973;2014-11-04;2014-11-09;Standard Class;NM-18445;Organic;10024,New York City;TEC-MA-10002927;3991.98;2;0.0;1995.99;319
CA-2014-164973;2014-11-04;2014-11-09;Standard Class;NM-18445;Organic;10024,New York City;TEC-PH-10004093;275.94;6;0.0;80.02;320
CA-2014-164973;2014-11-04;2014-11-09;Standard Class;NM-18445;Jimmy Grey;10024,New York City;TEC-AC-10000892;360.0;4;0.0;129.6;321
CA-2014-164973;2014-11-04;2014-11-09;Standard Class;NM-18445;Organic;10024,New York City;OFF-ST-10002974;43.57;1;0.0;13.07;322
CA-2014-156601;2014-09-19;2014-09-24;Standard Class;FA-14230;Alan Ray;90805,Long Beach;OFF-FA-10000624;7.16;2;0.0;3.58;323
CA-2016-162138;2016-04-23;2016-04-27;Standard Class;GK-14620;Jimmy Grey;92345,Hesperia;OFF-BI-10004593;251.52;6;0.2;81.74;324
CA-2016-162138;2016-04-23;2016-04-27;Standard Class;GK-14620;Abigail Thompson;92345,Hesperia;TEC-AC-10001908;99.99;1;0.0;35.0;325
CA-2017-153339;2017-11-03;2017-11-05;Second Class;DJ-13510;Anne Wu;37130,Murfreesboro;FUR-FU-10001967;15.99;1;0.2;1.0;326
US-2016-141544;2016-08-30;2016-09-01;First Class;PO-18850;Organic;19143,Philadelphia;TEC-PH-10003645;290.9;3;0.4;-67.88;327
US-2016-141544;2016-08-30;2016-09-01;First Class;PO-18850;Organic;19143,Philadelphia;OFF-ST-10000675;54.22;2;0.2;3.39;328
US-2016-141544;2016-08-30;2016-09-01;First Class;PO-18850;Organic;19143,Philadelphia;FUR-CH-10003312;786.74;4;0.3;-258.5;329
US-2016-141544;2016-08-30;2016-09-01;First Class;PO-18850;Organic;19143,Philadelphia;OFF-LA-10001074;100.24;10;0.2;33.83;330
US-2016-141544;2016-08-30;2016-09-01;First Class;PO-18850;Organic;19143,Philadelphia;OFF-BI-10001524;37.76;6;0.7;-27.69;331
US-2016-150147;2016-04-25;2016-04-29;Second Class;JL-15850;Organic;19134,Philadelphia;TEC-PH-10004614;82.8;2;0.4;-20.7;332
US-2016-150147;2016-04-25;2016-04-29;Second Class;JL-15850;Organic;19134,Philadelphia;OFF-BI-10001153;20.72;2;0.7;-13.82;333
US-2016-150147;2016-04-25;2016-04-29;Second Class;JL-15850;Organic;19134,Philadelphia;OFF-BI-10001982;4.9;3;0.7;-3.43;334
CA-2015-137946;2015-09-01;2015-09-04;Second Class;DB-13615;Organic;90045,Los Angeles;OFF-BI-10001922;4.75;1;0.2;1.6;335
CA-2015-137946;2015-09-01;2015-09-04;Second Class;DB-13615;Organic;90045,Los Angeles;TEC-CO-10001449;959.98;2;0.2;335.99;336
CA-2015-137946;2015-09-01;2015-09-04;Second Class;DB-13615;Organic;90045,Los Angeles;OFF-BI-10004140;14.37;4;0.2;4.49;337
CA-2014-129924;2014-07-12;2014-07-17;Standard Class;AC-10420;Erica Jones;94122,San Francisco;OFF-BI-10003314;7.71;2;0.2;2.8;338
CA-2014-129924;2014-07-12;2014-07-17;Standard Class;AC-10420;Daniel Gates;94122,San Francisco;FUR-TA-10004575;698.35;3;0.2;-17.46;339
CA-2015-128167;2015-06-22;2015-06-26;Second Class;KL-16645;Organic;84041,Layton;OFF-FA-10000490;4.96;4;0.0;2.33;340
CA-2014-122336;2014-04-13;2014-04-17;Second Class;JD-15895;Morris Garcia;19140,Philadelphia;OFF-AR-10000122;17.86;4;0.2;1.12;341
CA-2014-122336;2014-04-13;2014-04-17;Second Class;JD-15895;Erica Jones;19140,Philadelphia;OFF-BI-10003656;509.97;10;0.7;-407.98;342
CA-2014-122336;2014-04-13;2014-04-17;Second Class;JD-15895;Anne Wu;19140,Philadelphia;OFF-FA-10002780;30.99;13;0.2;10.07;343
CA-2014-122336;2014-04-13;2014-04-17;Second Class;JD-15895;Morris Garcia;19140,Philadelphia;TEC-PH-10000702;71.93;12;0.4;8.39;344
US-2015-120712;2015-12-20;2015-12-24;Standard Class;CS-12130;Organic;78745,Austin;OFF-ST-10000107;88.8;4;0.2;-2.22;345
CA-2017-169901;2017-06-15;2017-06-19;Standard Class;CC-12550;Organic;94122,San Francisco;TEC-PH-10002293;47.98;3;0.2;4.8;346
CA-2017-134306;2017-07-08;2017-07-12;Standard Class;TD-20995;Organic;1852,Lowell;OFF-AR-10004027;7.56;3;0.0;3.1;347
CA-2017-134306;2017-07-08;2017-07-12;Standard Class;TD-20995;Organic;1852,Lowell;OFF-PA-10000249;24.56;2;0.0;11.54;348
CA-2017-134306;2017-07-08;2017-07-12;Standard Class;TD-20995;Organic;1852,Lowell;OFF-AR-10001374;12.96;2;0.0;4.15;349
CA-2016-129714;2016-09-01;2016-09-03;First Class;AB-10060;Organic;10009,New York City;TEC-AC-10000290;6.79;1;0.0;2.31;350
CA-2016-129714;2016-09-01;2016-09-03;First Class;AB-10060;Organic;10009,New York City;OFF-PA-10001970;24.56;2;0.0;11.54;351
CA-2016-129714;2016-09-01;2016-09-03;First Class;AB-10060;Erica Jones;10009,New York City;OFF-BI-10002160;3.05;1;0.2;1.07;352
CA-2016-129714;2016-09-01;2016-09-03;First Class;AB-10060;Organic;10009,New York City;OFF-PA-10001970;49.12;4;0.0;23.09;353
CA-2016-129714;2016-09-01;2016-09-03;First Class;AB-10060;Organic;10009,New York City;OFF-BI-10004995;4355.17;4;0.2;1415.43;354
CA-2016-138520;2016-04-08;2016-04-13;Standard Class;JL-15505;Organic;10035,New York City;FUR-BO-10002268;388.7;6;0.2;-4.86;355
CA-2016-138520;2016-04-08;2016-04-13;Standard Class;JL-15505;Organic;10035,New York City;OFF-EN-10001137;8.26;2;0.0;3.8;356
CA-2016-138520;2016-04-08;2016-04-13;Standard Class;JL-15505;Organic;10035,New York City;OFF-AR-10002399;17.04;4;0.0;6.99;357
CA-2016-138520;2016-04-08;2016-04-13;Standard Class;JL-15505;Organic;10035,New York City;OFF-PA-10002713;34.4;5;0.0;15.82;358
CA-2016-130001;2016-04-23;2016-04-28;Standard Class;HK-14890;Morris Garcia;28205,Charlotte;OFF-PA-10002666;36.24;5;0.2;11.33;359
CA-2017-155698;2017-03-08;2017-03-11;First Class;VB-21745;Alan Ray;31907,Columbus;OFF-AP-10001124;647.84;8;0.0;168.44;360
CA-2017-155698;2017-03-08;2017-03-11;First Class;VB-21745;Morris Garcia;31907,Columbus;OFF-LA-10001158;20.7;2;0.0;9.94;361
CA-2017-144904;2017-09-25;2017-10-01;Standard Class;KW-16435;Organic;10009,New York City;OFF-LA-10001158;20.7;2;0.0;9.94;362
CA-2017-144904;2017-09-25;2017-10-01;Standard Class;KW-16435;Organic;10009,New York City;FUR-CH-10000785;488.65;3;0.1;86.87;363
CA-2017-144904;2017-09-25;2017-10-01;Standard Class;KW-16435;Organic;10009,New York City;OFF-AR-10003732;5.56;2;0.0;1.45;364
